;Server;internal_article_number;article_hash;componentname;componentidentifier;manufacturer;manufacturer_description;component_erpreferencenumber;implant
47033;KPRDCSA03;9026018805;98bd9154b0720e849a0c6384b0d3bb681e444793e2c8e7fe54d447b0be2ad071;capuchon gris caoutchouc pourtuyau broncho;GR5130;;Unknown;NA;False
47034;KPRDCSA03;9026018778;9ffb7eb03ddeb405a8f905ba22df45c1cdb730af47fadeaa155c1963866b2e26;guide creux L:470mm;GR4109;;Unknown;NA;False
47035;KPRDCSA03;9026001552;034adbfdfd1e532f5d24bf6496a4c3bfc92e54b12a3c928abe1dd7a0e6310076;masselotte L:85mm;GR2441;;Unknown;;False
47036;KPRDCSA03;9026018766;27d5e690fd32a6f73791b737f5d3503c9d8e16941ecfd468e87cef973678c05a;"alésoir poignée en ""T"" D:6mm L:450mm";GR4097;;Unknown;NA;False
47037;KPRDCSA03;9026018767;89d25783cf0ecd74b14589c78d2b0b6f4e25005ccfca95ad9245cbe8b475424f;"alésoir poignée en ""T"" D:7mm L:450mm";GR4098;;Unknown;NA;False
47038;KPRDCSA03;9026013487;c7fce67e2d736d5c7fd9edb94bba5d9b638378344a1147ff2bf1e50b47efe770;"alésoir poignée en ""T"" D:8mm L:450mm";GR3490;;Unknown;NA;False
47039;KPRDCSA03;9026018765;075158d906d9b83312b7ba58965b056592b4b5874df1e66312ca2926e727de43;"alésoir poignée en ""T"" D:9mm L:450mm";GR4096;;Unknown;NA;False
47040;KPRDCSA03;9026018772;17fb0561d35b1a53da788d5be6d3be6b021b96791d67361d2424e26f7fcb40ce;poignée flexible pour guide de masse L:170mm;GR4103;;Unknown;NA;False
47041;KPRDCSA03;9026018776;6c0f5f68cf9d722639f3eca3a5cc86ca7410d340f9c09437ca91b1ee02a84623;chasse clou angulée L:120mm;GR4107;;Unknown;NA;False
47042;KPRDCSA03;9026006624;584e0aedad19b638cf3b927b6a541df1641ae5976c4775e7da9e81e55925ffe7;pièce fileté pour chasse clou L:85mm;GR1172;;Unknown;;False
47043;KPRDCSA03;9026018775;d8d2a8df3e3b330d8d0c9f7b22c9ebac78c308bedcca35997548f2fa49d84127;embout conique pour clous L:100mm (AtrNr: 14-18);GR4106;;Unknown;NA;False
47044;KPRDCSA03;9026018801;08460888e8f94a587cae14457a94d079c08593e87a969300feabb2c3b0a27084;embout conique D.8-11 L:100mm;GR4128;;Unknown;NA;False
47045;KPRDCSA03;9026018774;790956c7d1be04aa4a55931d165cbc7b803a2e58d3a58db98af256427c693b03;embout conique pour clous L:100mm (AtrNr:10-14);GR4105;;Unknown;NA;False
47046;KPRDCSA03;9026018779;d8ba02eb0f1670b7c20fc2f5e0278f9336f661ec068bdf8f6a318f9016df0c7b;"pointe en ""S"" L:280mm";GR4110;;Unknown;NA;False
47047;KPRDCSA03;9026018798;a7564597cbf1c61e3911c36ea7c211646da553f694cf1601c9f6fedc34424a91;surgical pin cutter L:95mm;GR4126;;Unknown;NA;False
47048;KPRDCSA03;9026018800;4c16cf4314edd4369d64680a44bcafd110953357108df5546e577942f8f2c0b3;pièce métallique ronde à visser D:30mm;GR4127;;Unknown;NA;False
47049;KPRDCSA03;9026001495;5f2fc75a09ed453edb053a888f842c089f47495ec1ab10db85489d8625622b45;"clé en ""T"" L:100mm";GR2356;;Unknown;;False
47050;KPRDCSA03;9026018780;da237b52535d93b5ea47a6d3a430d420662a8de53cd58ee1af0811ca53e520cc;support pour tête d'alésage L:260mm;GR4111;;Unknown;NA;False
47051;KPRDCSA03;9026032943;303e80ae2520d6a068b573f028df895daeff6b460acc51c96da4feb296b052d6;canule aspi / irrig L:250mm;GR5529;;Unknown;NA;False
47052;KPRDCSA03;9026018793;ef972c7b2367acabda6d6acad60163cbd803b2f9d458bfa33a9fd18c82ebf911;tête d'alésage D.10mm;GR4123;;Unknown;NA;False
47053;KPRDCSA03;9026018791;e55278edfca08e94dcea747bc4bf85198eac57acd692c312cc2419cf4c5d37bf;tête d'alésage D.11mm;GR4122;;Unknown;NA;False
47054;KPRDCSA03;9026018790;94c99e73e49d7e3e2daf2b4d03b8e6aa02e1517702c48ec1c1e8e0bfa911cb56;tête d'alésage D.11,5mm;GR4121;;Unknown;NA;False
47055;KPRDCSA03;9026018789;d237d8ce30c68d4bb17f46e15ebd49f4da9a817d55f7759c2893e9a2be5d5e70;tête d'alésage D.12mm;GR4120;;Unknown;NA;False
47056;KPRDCSA03;9026018788;8661dd668dd2a2db1b80f75e663399f5b41117c357597cc8b582b9f8f4f9d9a9;tête d'alésage D.12,5mm;GR4119;;Unknown;NA;False
47067;KPRDCSA03;9026036873;38f07b4940cdda623fbe76759d697350dd1fefbb707ac86a37f0c323520eab54;ciseaux Dauohin P/M à fils L:140mm;GR6127;;Unknown;NA;False
47069;KPRDCSA03;9026018514;4d2493c20a5aeaf56748ba9efcf5cf680ea7f067497dbfa43b07318e3886b446;écarteur de Hartman L: 160mm;GR5128;;Landanger;NA;False
47070;KPRDCSA03;9026018493;fa9d5452341a6360dde6fb87ed1b6f8b18bd403312cd41c15938a2c76da51d28;pince anatomique L:130mm 2*1 griffes;GR5121;NA;Intralock;NA;False
47071;KPRDCSA03;9026018492;a22c86dbfe97b215782bcf66905b5cf997a39cd69d7b55355528b2b24300f62c;ciseaux doubles courbures pointus L:130mm;GR5120;NA;Intralock;NA;False
47072;KPRDCSA03;9026018491;75b8f88be52076080406453dd2ba7f347ac5bb43be5b183c4b0673597d119923;spatule double L:175mm embouts ronds;GR5119;NA;Intralock;NA;False
47073;KPRDCSA03;9026018490;ae57cfec3e8d1ada6fbe87592624d788391f0e93322ac376e3f3f35bcb36e102;spatule double L:185mm;GR5118;NA;Intralock;NA;False
47074;KPRDCSA03;9026018494;474f0af676aeef7a12fa1af4139ff15c4690a70f7101af5f0003e80d74f84314;petite cupule ronde;GR5122;NA;Intralock;NA;False
47075;KPRDCSA03;9026018495;36ad701dd791b1baf90330e6ed3bec4d54065920efa2c38223d18856d8440c79;petite cupule rectangulaire;GR5123;NA;Intralock;NA;False
47076;KPRDCSA03;9026018497;0762e63e935d2b0cae6a6ce764a515ed07d98135713bd0b03f62b6d04345881c;couvercle perforé métallique L:180mm l:90mm;GR5125;NA;Intralock;NA;False
47077;KPRDCSA03;9026018498;664224035e8f5c8276178cd7adc30a490a4dd10a740d73498fdfe5e3ae59461e;panier interne troué L:175mm;GR5126;;Unknown;NA;False
47078;KPRDCSA03;9026018499;a5b75faea1eb1682cca03c30fe020854a54064da1a4d040c4d9ecfcfa93c88b0;panier interne L:150mm;GR5127;;Unknown;NA;False
47079;KPRDCSA03;9026002838;ad98c8e74a233414577ee958ecf5841d02e74f132aa5893cc8c9639ccb322ce3;pince anatomique L:250mm;GR1351;;Paul-Louis;;False
47085;KPRDCSA03;9026037558;9887726485f6b18a2884faf4ace81e5e9342f5fe7dae9c5205a032f4517f0aee;Pince anatomique bipolaire baïonnette L : 180mm sans griffes;GR6213;;Unknown;NA;False
47096;KPRDCSA03;9026014134;51de6a18a59ca7fc0ffa13dff3350d532b4617017cd2949eab882f1b407fc2a5;dilatateur orange CH 7;GR5032;;Unknown;NA;False
47097;KPRDCSA03;9026014136;0d7b6f1515ec3d15b1e4176d57afd51c8d5e58fb11a2ce26f4bdea6710f928e3;dilatateur orange CH 9;GR5034;;Unknown;NA;False
47098;KPRDCSA03;9026014137;93fe0d0bf14f2ebe4aba653148dc8a45a5ab16441cf37c0ac5495d2b10386637;dilatateur orange CH 10;GR5035;;Unknown;NA;False
47099;KPRDCSA03;9026014139;d9828816e730796eff0cbf2472fbb617667ec9011c9dd55ddc3b226b8e7e1587;dilatateur orange CH 12;GR5037;;Unknown;NA;False
47100;KPRDCSA03;9026014140;ece8349ebc56f549cf521cd94281b598b606c973d2a55586d125f5f929f812d7;dilatateur orange CH 13;GR5038;;Unknown;NA;False
47101;KPRDCSA03;9026014141;0ade7882c7ebdbe951aca4e96809db7b735e81a5b45e758791c3270ba8f7e3bc;dilatateur orange CH 14;GR5039;;Unknown;NA;False
47102;KPRDCSA03;9026014143;5914f2687bb5922b988c5b70c13693c5a31cb14aea5cf522ab3a50ad797dab30;dilatateur orange CH 16;GR5041;;Unknown;NA;False
47103;KPRDCSA03;9026014144;89917f71decff79569492c38d85a74fce829b0caf804c9a728d59fb1d70e625a;dilatateur orange CH 17;GR5042;;Unknown;NA;False
47104;KPRDCSA03;9026017602;731d359fbfac944e42df96323d78d3d17aaad5775bc653991825fbe8fb42afb8;dilatateur orange ch19;GR5112;;Unknown;NA;False
47105;KPRDCSA03;9026017603;cb9c7a67a5d6b49441d7b4167950e5ae522928974973d81120c3f2186d3d62a9;dilatateur orange ch20;GR5113;;Unknown;NA;False
47106;KPRDCSA03;9026017606;70ea98f30e710855a7d596bea7bea6cb7ffbb1cb3b5688d92d29b0bc80a0742c;dilatateur orange ch23;GR5116;;Unknown;NA;False
47126;KPRDCSA03;9026014135;ce00917e1303f1691577dfbea20e502d881e334a7ef846731649ab19edc78cfa;dilatateur orange CH 8;GR5033;;Unknown;NA;False
47127;KPRDCSA03;9026014138;0b6f961d63505fd4e0be8d9dc592a319d08f721bf4f9457c27169ef40355b572;dilatateur orange CH 11;GR5036;;Unknown;NA;False
47128;KPRDCSA03;9026014142;0868f1628531c6166adfd165199b8dc1da98bcce33b1e0cd94218c2f21eb5676;dilatateur orange CH 15;GR5040;;Unknown;NA;False
47129;KPRDCSA03;9026014145;df0e393df43ebdfe6c2e3a9de4c4507eed2d89f1f57747e026d815df7bf2c5ef;dilatateur orange CH 18;GR5043;;Unknown;NA;False
47130;KPRDCSA03;9026017604;b9f11167a070769832b3fcecb6565937f4d8b3ecaba4d7803794d12f111f431c;dilatateur orange ch21;GR5114;;Unknown;NA;False
47131;KPRDCSA03;9026017605;4f9335c659176c8bb0aef6a70de4a76abcc616be3fc8023148b073eb0d204dfd;dilatateur orange ch22;GR5115;;Unknown;NA;False
47132;KPRDCSA03;9026017607;1961a08939333b9f2c193aec6686054dbad217484fa7ba82e84d74f512a7fe80;dilatateur orange ch24;GR5117;;Unknown;NA;False
47171;KPRDCSA03;9026017493;2820a61b9f3846ff88968b33bcffe8d4b2a739b0008a8102cd21006800ce3417;Clips d'essai;GR5111;;Unknown;NA;False
47175;KPRDCSA03;9026017490;340c7212607af7b5cf05a0525cc74af0fb637ec03ea111e302e8fb95fd4edc69;raccord mini standart L:45mm;GR5110;;Aesculap;NA;False
47277;KPRDCSA03;9026017186;8d7f56ba3c652f04262cd69c4d64c5188c432c319da87504b0e559b4b1fe5d03;vis L:110mm;GR5108;;Unknown;NA;False
47282;KPRDCSA03;9026001004;639c53e98b3af3c5e33dc9913ee741570804df3fd04cf2cb7921983d07a5727e;mandrin extrémité cercle;GR0274;;Unknown;;False
47293;KPRDCSA03;9026001088;30a5a32bb5320e160f0e478e2cdc610137df304bd03105147e11f84105040d37;bistouri boule L:45mm;GR0873;;Unknown;;False
47300;KPRDCSA03;9026017182;ce8e7c21a6ea335db2e0b1a2177649eccbf84d154d3e54b3a0437b931ac1b42d;Pièce en forme de T  pour telescopic alignement rod;GR5107;NA;medacta;NA;False
47364;KPRDCSA03;9026012889;6897f4a9956f2b5986404752869b7446c39272cc83de466e2529ffebf6595473;bouchon vissable pour catheter ERCP;GR3393;;Unknown;NA;False
47389;KPRDCSA03;9026012888;e3ec758bc1317c522ab40ef0c5798c5048e1289af848ed13edf468f5f8697e8a;mandrin pour catheter ERCP;GR3392;;Unknown;NA;False
47394;KPRDCSA03;9026041833;072d7ddda8a7c884a640fce88e47702b0f7ae308943da86d83b4750af8101c0b;Valve de Mangiagalli 50/80 L: 210mm;GR6417;;Unknown;NA;False
47489;KPRDCSA03;9026015375;14584dde88244c2402a299760689ce1136005145c972a8adee0fafec81e759d7;bras forceps femelle L:290mm;GR3825;;Unknown;NA;False
47490;KPRDCSA03;9026035024;b35ffd250e7b5f7891f8f2a203abeb63ea74014a2c5f71c30bebf5eb9aad289f;bras forceps mâle L:290mm;GR5880;;Unknown;NA;False
47496;KPRDCSA03;9026039882;95c6745575176b2d9e60c7724722f71c239f66445c2fd2a2031df5ce70cfb3ee;pince Foerster en olive L:250mm;GR6302;;Unknown;NA;False
47515;KPRDCSA03;9026016996;a9521d201e34564af3d719cb2a25c9659553a6eeaa22193be8ce804d98df5182;petite ventouse n°5 avec poignée;GR3862;NA;Menox;NA;False
47516;KPRDCSA03;9026016990;b0025d089d39a515181dba14e11a647198a5604beeb12d1a2b3534a431075da0;filet pour ventouse;GR3861;;Unknown;NA;False
47520;KPRDCSA03;9026035957;9bc3806a834997947beb7bc3ea59ab250fabff4c7c102f87c55aab60f0ce8a64;écarteur de Richardson L:270mm;GR6036;;Unknown;NA;False
47521;KPRDCSA03;9026035956;88fee0763fff8675de84f5289491f7a2b2d4dbdd223bacca3993dd7608fd6228;écarteur de Richardson L:250mm;GR6035;;Unknown;NA;False
47522;KPRDCSA03;9026016989;a63cce7f5fb91eb95d31105cf06655fb2d484701d2873424c8cf17206a411704;grande ventouse avec poignée;GR3860;;Unknown;NA;False
47536;KPRDCSA03;9026016975;cbd4eb305716dc5fc73f01bdca9d898800c5a84f33957f914b8d64bf24d1e601;chemise intérieure rotative L:240mm;GR3857;;Unknown;NA;False
47565;KPRDCSA03;9026016937;341bf6878e34e23de400ba161a40d1d76a05c15c56620e493294a372e692a887;pièce métallique à 3 trous L: 95mm;GR4017;;Unknown;NA;False
47566;KPRDCSA03;9026016936;0b8341e14844ab119edf505e23f3a9b7dd45da1dca7c83fe268c39058aad9547;bras coulissant pour écarteur FInochietto L:230mm;GR4016;;Unknown;NA;False
47567;KPRDCSA03;9026016938;9d195c7dbc489a1b3df970cd92a4bcf82bfdcbb12f395d35099f7c6416195e07;valve pour écarteur Finochietto 3 trous  L:60mm l: 40mm;GR4018;;Unknown;NA;False
47568;KPRDCSA03;9026016939;f310c2019e3210e6c0f0d771a50fcd464a3e1181116d11325e6bb3d777ec4b89;valve pour écarteur Finochietto 2 trous  L: 80mm l: 60mm;GR4019;;Unknown;NA;False
47574;KPRDCSA03;9026006766;1763e01a42b2a3244b5cf16d593f1c71bfe603a1da3035590f6a1937bff4ad85;douille de fixation L:70mm;GR1485;;Unknown;;False
47575;KPRDCSA03;9026006767;c79f1df35b9c37f101a353208eaa1749779fce5135125d97d5899c4fd65adf38;chemise vissable pour douille L:45mm;GR1486;;Unknown;;False
47596;KPRDCSA03;9026012764;1d70ca8f55eb187e829c88c966a52d0cf938dc918f645dec9cfb29ffee428a95;pince à trachéo L:205mm;GR3362;NA;Portex;NA;False
47602;KPRDCSA03;9026006743;57c9a257550aa115da675c17a9a75cff1ba527a9061b7073e5cea8169be4188f;pince Pozzi L:250mm;GR1456;;Unknown;;False
47606;KPRDCSA03;9026015502;4f7b1d083e6bb27af520681929878ee0c72d5a555d75f4a05f5744666b336b31;dilatateur orange L:685mm;GR3850;;Unknown;NA;False
47607;KPRDCSA03;9026015503;94b7906614e6bac0409f8fd544f3606d9ab4ac3109751ec9e9692497f285026c;dilatateur brun L:700mm;GR3851;;Unknown;NA;False
47608;KPRDCSA03;9026015504;1151abb06733124d9e49670c002c7363a08b81fe85806cd2c4b5d7b0807814b2;dilatateur brun L:695mm;GR3852;;Unknown;NA;False
47623;KPRDCSA03;9026015464;67ff91fadd46a210e5a162ae3ce27bf97d164f9640d6575575c1b21b6974716e;mèche L: 70mm;GR5092;;Unknown;NA;False
47624;KPRDCSA03;9026015460;f55cf4cbec579758f34221c2e2f0f77f586dd00489b8d751ae4615687583200c;mèche L: 55mm;GR5089;;Unknown;NA;False
47625;KPRDCSA03;9026015461;d2fb10d43b14f5dff2e586adcb11caf505be72c39732497726b29da6abc6f633;mèche L: 40mm;GR5090;;Unknown;NA;False
47626;KPRDCSA03;9026015439;36e232a8640e1017294b7af40d5752d43c6ab792d0346ae97ec821bb807f1415;boite avec couvercle L: 50mm;GR5086;;Unknown;NA;False
47632;KPRDCSA03;9026015501;28f273906004e0f6a901f4509a1df25256f1f2c44e0e6e6f3702237075f0fbfd;dilatateur orange L:690mm;GR3849;;Unknown;NA;False
47633;KPRDCSA03;9026006948;8139eb7206ee9e7db035680b26aedb509111db38c66bcb91790eac0bf2280545;robinet pour gaine d'irrigation L:45mm;GR1852;;Unknown;;False
47634;KPRDCSA03;9026001135;4bea582449404682bf85e010e1d0288d0bbe8a7c1197c96440841271d8269a26;rondelle vissable pour trocart;GR1099;;Unknown;;False
47653;KPRDCSA03;9026015462;29b0540e267e59b8cc82938a5bc3232de72208c17dee9047e0560c5026f3651b;mèche L: 25mm;GR5091;;Unknown;NA;False
47654;KPRDCSA03;9026012568;46d55464ac9611e7c540aa7b0b87527c9d5ece6317059287350949d6d2d7afca;manche blanc pour reamer L:145mm;GR3309;;Unknown;NA;False
47668;KPRDCSA03;9026006655;2af17a89f7cff1a581a0fb6a1abd4d2ff3cc9217c12569500f3689d9aba4cf7f;retaining impactor inserter L:260mm;GR1238;;Unknown;;False
47671;KPRDCSA03;9026015413;13f487ce11fba0855e289421b7da6ca6362c61f80a2b542029a51635aa26a755;cône noir L:40mm;GR3841;;Unknown;NA;False
47673;KPRDCSA03;9026015308;a292b623d403b34dba36881a61fdc8af6f1e8a6b927622fdec6840cc63cdf507;bras spéculum noir avec irrigation L:155mm;GR3794;;Unknown;NA;False
47675;KPRDCSA03;9026015402;a5276ff060841e9d69906416670231471267064c417bf27cc92e99d4a17ffda3;vis papillon pour spéculum L:45mm;GR3840;;Unknown;NA;False
47677;KPRDCSA03;9026015394;1ccfe1becd3db9426211e9cf97bce60515bad28f896058f23273cfc8f4fc390a;bras spéculum avec irrigation L:155mm;GR3834;;Duchateau;NA;False
47678;KPRDCSA03;9026015395;59a48e1f0096f7e7f087b45c844002b3e178f77c1d9415c4dda4dd371fd8550b;bras spéculum L:160mm;GR3835;;Duchateau;NA;False
47679;KPRDCSA03;9026012058;c58d2c50625f8ab9c2ef0c35d34db10a1929ad62c69a7d0c5eff04eac305df18;hystéromètre gradué L:270mm;GR2945;;Simal;;False
47681;KPRDCSA03;9026011406;c7585d3ed2101737ce22e63f7419b813c4bb4e5e64ec061f0cee396d49e3b00e;dilatateur D.9/10mm L:205mm;GR2925;;Unknown;;False
47698;KPRDCSA03;9026011339;b895c7784134993ad78455d3b5cc0b18d80d2c8d6ec115152b719e3c84d883a1;porte aiguille Mayo L:270mm;GR2740;;Unknown;;False
47699;KPRDCSA03;9026015400;728871d2ad57d80c1c10dd24f0189c1a8a5c87ecb54c2a51428904fef79aa512;raspatoire Lempert L:180mm;GR3838;;Unknown;NA;False
47700;KPRDCSA03;9026015315;0e78db9a0961b1224d5ed2ed8d7851b1b7d79c89cd719f109d3f8a71cf39b6bd;tige pour bistouri L:155mm;GR3798;;Unknown;NA;False
47701;KPRDCSA03;9026015316;fcfd42423772a24e8b949431898fcdb4d949dacc1535abe078c7979a4d6d1f66;bouchon vissable pour bistouri L:20mm;GR3800;;Unknown;NA;False
47702;KPRDCSA03;9026015310;68ad0ae1352ff447d0f3032b22c18ad95d77f5808c8a2811f9b851c491dcc5e2;vis papillon L:40mm;GR3796;;Unknown;NA;False
47704;KPRDCSA03;9026015388;8ea6aadcc7cefb9498fcc3d1182eda14a9009cc01066c2c6a88e305c13f0bd02;curette utérine n°1 L:275mm;GR3832;;Simal;NA;False
47708;KPRDCSA03;9026015374;1213cdde538d39a440de8c77d0a9be44c31c0ae6e7498332f1f1f377454f41f0;bras écarteur mâle L:290mm;GR3824;;Unknown;NA;False
47713;KPRDCSA03;9026015379;9d60f6e6f27fbba5dbe92d4af5c74b1c4c08ead47dc8aa6360bd4f3af23216e0;incubateur L:325mm;GR3826;;Unknown;NA;False
47717;KPRDCSA03;9026011389;ab902a0840684063a6bca36ebd474e9e04184157171957baf36743ba675a0ddd;pince Babcock L:160mm;GR2876;;Unknown;;False
47718;KPRDCSA03;9026006120;9594e4d090974b069fa4b6b46cc73891527a8408bd6846fe49484f3c9bfb3844;pince Babcock L:200mm;GR0141;;Unknown;;False
47720;KPRDCSA03;9026015358;3ba18a3bd3b59d14abb454467d77b7dd3577fd8b064eb27dfb044583910664ee;ciseaux courbes L:190mm;GR3814;;AMICO;NA;False
47721;KPRDCSA03;9026015360;26165dbdb9521cc9db8447a904713a58775ed03fd2236333abe829975fa107d9;porte aiguille dura-grip L:195mm;GR3816;;Lawton;NA;False
47722;KPRDCSA03;9026015362;e76d5fe092663c9458e9158f9d03469af4912227fedb54ad5ea8db3fa16b4ce7;pince atraumatic Debakey courbé L:170mm;GR3817;;Unknown;NA;False
47724;KPRDCSA03;9026011366;6a6f72b16ba28e61466c175486ea1213b9be8059b7426b87b765c49c2bd530cd;valve de Doyen L:240mm;GR2792;;Unknown;;False
47725;KPRDCSA03;9026012028;a7c7a3b82a9027478dd0c6e4b14a52b98ee51013001fa2be74529765dd628fb1;curette utérine n°8 L:310mm;GR2788;;Simal;;False
47726;KPRDCSA03;9026006741;88c431ce2507afe110a217d081974ad089e2cbebbf05c85687c65fda5cc2ccb3;dilatateur 7/8mm L:205mm;GR1453;;Unknown;;False
47727;KPRDCSA03;9026015312;5f8d3ea586f4779aa8e72ed3f009423a832e10eb03d43f141b0311ebdd26cbbd;bras spéculum avec irrigation L:160mm;GR3799;;Unknown;NA;False
47728;KPRDCSA03;9026015301;71a4f5f07c47a1c3ea0b01c3394b752e71da4fa1e1412ee0fc0497b185848b97;bras spéculum L:185mm;GR3790;;Unknown;NA;False
47740;KPRDCSA03;9026011437;6219c345d39785a01567664f10fcc8b6d8c646c95d0b1a6679720f9f407de90a;écarteur ophtalmo fin L:40mm;GR3040;;Unknown;;False
47741;KPRDCSA03;9026015380;be5baa398bca61516677af2fe316746aefce863c8443d18ac06d7b1708de88b7;couvercle pour incubateur L:255mm;GR3827;;Unknown;NA;False
47743;KPRDCSA03;9026015351;dbdc2694c6b02816c60ad63404c64fa8191080926b20f7c2ca45dfe9a604e309;pince antomique fine L:180mm sans griffes;GR3810;;Unknown;NA;False
47744;KPRDCSA03;9026015352;b4e3ff3202cd8f4a90633952888e186d9cb4da5476aade7012b36abf5ba81faf;pince chirurgicale fine L:180mm 2*1 griffes;GR3811;;Unknown;NA;False
47745;KPRDCSA03;9026015353;93577190d306381baf1872d0ff47c0fbd4963afa2af8de4cb598aa47d52fdf3e;lame malléable L:180mm;GR3812;;Lawton;NA;False
47749;KPRDCSA03;9026011236;b85f6b287372398a54eff2c4d67148346acd83b80236ef7e71aa1bd55d9c989a;pince à col L:260mm;GR2515;;Unknown;;False
47751;KPRDCSA03;9026003121;3a067a8a66133868bd5c80f73a4dd81289cec7474a683c76c6e14ea33d9a724d;ciseaux à dissection courbes L:180mm;GR0819;;Simal;;False
47752;KPRDCSA03;9026015311;fab9d17d9bcaea43ae523a6e20433a0e01e18f1834baa3d5eff67ad1edc8a7c2;bras spéculum L:160mm;GR3797;;Unknown;NA;False
47753;KPRDCSA03;9026011334;f72fc71cdf4acb9ee4b96bd17ec641773d5685660b4ed23641bdd5a68c247a17;vis papillon pour spéculum L:35mm;GR2728;;Unknown;;False
47754;KPRDCSA03;9026015309;19b5d09b3574c8ca116e249b1faeeef7e89b771e9b050b5cf9ab4dfe77698873;vis papillon noire L:40mm;GR3795;;Unknown;NA;False
47756;KPRDCSA03;9026015305;3f37d001311cb6eb6850d5df090d6a3f4e5627d86368135f99dc0ad725673a1d;fixe champ L:140mm;GR3793;;Unknown;NA;False
47758;KPRDCSA03;9026015302;dc42ee581ec44cf199dcfbab0ca2a8a0b51d7debfda1fe8e1359f9ae66961b4e;fixe champ L:130mm;GR3791;;Simal;NA;False
47759;KPRDCSA03;9026015303;168dff51a55be25302762ca1b4dc25ace6576c8da5f44376587f5fd33ea8b4bc;fixe champ L:130mm;GR3792;;Medicon;NA;False
47789;KPRDCSA03;9026035489;dd884f732f8a954a82293362f6c3b126e1f4313e734de098536a8ce7fb1cc036;écarteur de Volkmann 4 griffes L:220mm;GR5958;;Unknown;NA;False
47791;KPRDCSA03;9026042494;10202ffc8412f8e4fc8d3223227e140c848d98afb113ebbaeead21877e1e5e5c;levier à os double courbure L:250mm;GR6541;;Medsys;NA;False
47798;KPRDCSA03;9026012000;3e5e4da2d9aca47518cc04a4f9706ed84fb37977fa5945aa8fc128852087deb7;pince d'Allis L:200mm;GR2590;;Simal;;False
47799;KPRDCSA03;9026011835;4355fe7208fdfd0950ed20555195f1fd4ae1f1092c6fbb1347b5e786e78ff2bb;pince d'Allis L:190mm;GR2596;;Leibinger;;False
47800;KPRDCSA03;9026015230;d145f55ea426c7454cba62a8bc6c632b0bf4b489aad991936c4bb877536e23bc;pince dissection anatomique L:255mm sans griffes;GR3781;;sklar;;False
47803;KPRDCSA03;9026015224;1f19be1f323745b21c0cfa984c0216941727afb976c68cd9a4997c55c2592de9;écarteur de gosset L:255mm;GR3778;;Unknown;NA;False
47804;KPRDCSA03;9026015225;0d8aca17733cbf280520865cdf720219738ffb6e0d5691526377fc2f4f7c0683;bras coulissant L:175mm;GR3779;;Unknown;NA;False
47805;KPRDCSA03;9026015226;9eae8f5468a0ea7057aa27d6fcd5942ae764a24eb41da42c914066c858d3e03f;plaque pour écarteur de gosset L:50mm;GR3780;;Dittmar;NA;False
47806;KPRDCSA03;9026015209;e7c3841b5bf7a7907e03fad889005519d0fdab6081c5b20878b296888a36c2a8;pince de Martel courbe L:135mm;GR3775;;Simal;;False
47807;KPRDCSA03;9026015210;e71e97f426bb15b11c049a6741b75bbad0aa78725727f0a0028b4a015c958bbf;pince de Martel courbe L:135mm (2 pièces);GR3776;;Bittner;;False
47814;KPRDCSA03;9026011415;3075e8cef3935ae7622b9355503c55082a307292311fbf6bd18cfe87367a12a2;aiguille microchirurgie gainée noire L:370mm;GR2958;;Unknown;;False
47815;KPRDCSA03;9026011416;07cabbc564797fbca6b1424cc86eef491529abdf63cba50f5754b4cc3c43a111;pièce à visser monopolaire L:40mmmm;GR2959;;Unknown;;False
47816;KPRDCSA03;9026015165;3f9cf00622b8b5bf0935faf5ddcc079a0deec525c3000029f9ca4e44ffa3e220;pièce cônique L:15mm;GR3766;;Unknown;NA;False
47817;KPRDCSA03;9026012386;1f780a8aded25b99e92b26ad09ed6716188fe3426c071ad8113b9ce65b4d177c;"rondelle métallique vissable ""ASPI""";GR3258;;Unknown;NA;False
47818;KPRDCSA03;9026012390;fadb7fd39d12c7cac7466fe6895502f7eaecb8ed5a6c362bbfc232fd6ffa6a4a;"rondelle métallique vissable "" IRRIG""";GR3262;;Unknown;NA;False
47820;KPRDCSA03;9026012032;7011f1b22f86f713a257af48f0b88cd64a24f4c508eab7c23dc86ed1881687af;cadre de Kirschner pliable 290mm*290mm;GR2811;;Simal;;False
47821;KPRDCSA03;9026012133;fd65228f42ee62a88395fdd61cac8850514dd17f5acadf4ed5ea7f637ebc70a5;valve pour cadre de Kirschner L:220mm l:90mm;GR2830;;Nopa;;False
47823;KPRDCSA03;9026012076;238d069c4afc9a3b8e80fcc459eb91b9eeda7bd1f261741c606ce0ec2e44b1db;valve vaginale de Doyen L:290mm l:95mm;GR2977;;Simal;;False
47826;KPRDCSA03;9026015171;ccdc2d26083e8359d72ce337844054790cddfb7fa6f5b14dc34525fa15f9482b;miroir dentair;GR3768;;Hahnenkratt;NA;False
47835;KPRDCSA03;9026011306;e9c6fd683339fc850fb5c79e044658bb30d11a45797060116ed10d0f0fc539cb;lame malléable L:260mm;GR2654;;Unknown;;False
47837;KPRDCSA03;9026011307;ce55cc65704ee92d57dbd83c76f3484e0ce2bcb7d9482308b281015c1ae4763d;bras coulissant pour écarteur Finochietto L:55mm;GR2655;;Unknown;;False
